protein,num_seqs,num_seqs_unfiltered,perc_filtered,n_eff,n_eff_l,seq_len,num_cov,perc_cov
Q12955_PF00531_4094,35197,35210,0.9996307867083215,147.37721059238592,1.8894514178511015,78,78,1.0
Q12965_PF00018_1051,521225,521577,0.9993251236154969,521225.0,8986.637931034482,58,52,0.896551724137931
Q13009_PF00595_843,2042,2046,0.9980449657869013,52.17360641016316,0.6211143620257519,84,84,1.0
Q13148_PF18694_5,3115,3118,0.99903784477229,243.9780177589293,3.388583579985129,72,72,1.0
Q13158_PF01335_1,6390,6419,0.9954821623305811,859.0722023413514,9.989211655131992,86,82,0.9534883720930233
Q13163_PF00564_15,1967,1967,1.0,39.195831307916436,0.41258769797806777,95,95,1.0
Q13263_PF00628_6,188341,188437,0.9994905459118962,5961.723714597861,114.64853297303578,52,46,0.8846153846153846
Q13368_PF00595_13,28867,28905,0.9986853485556132,359.70355418399936,4.041612968359543,89,86,0.9662921348314607
Q13424_PF00595_79,226436,226582,0.9993556416661518,1970.698386309772,21.190305229137333,93,84,0.9032258064516129
Q13472_PF06839_81,28466,28492,0.9990874631475501,3861.9575542061975,96.54893885515494,40,38,0.95
Q13472_PF06839_896,25158,25176,0.9992850333651097,3400.569096719146,79.08300224928246,43,42,0.9767441860465116
Q13501_PF00569_1,50801,50830,0.9994294707849695,4491.3247746063325,86.37163028089101,52,49,0.9423076923076923
Q13501_PF16577_389,2367,2368,0.9995777027027027,197.75867659029666,3.80305147289032,52,52,1.0
Q13526_PF00397_1,216702,216778,0.9996494109180821,5707.026637920049,142.67566594800124,40,32,0.8
Q13642_PF00412_16,299740,300012,0.9990933695985494,7374.1695158999355,131.68159849821313,56,53,0.9464285714285714
Q13642_PF00412_99,232397,232594,0.999153030602681,5976.478303500415,99.60797172500692,60,59,0.9833333333333333
Q13813_PF13499_23,15251,15263,0.9992137849701893,169.0948767655565,2.3163681748706373,73,73,1.0
Q14151_PF0203,39900,39957,0.9985734664764622,3966.5478621777347,90.14881504949398,44,38,0.8636363636363636
Q14160_PF00595_85,266539,266687,0.9994450423155234,2362.7822649538866,24.358580051070994,97,89,0.9175257731958762
Q14192_PF00412_3,225354,225551,0.9991265833447868,5895.810703762162,98.26351172936937,60,57,0.95
Q14202_PF06467_35,9443,9453,0.9989421347720301,229.79101307658124,5.106466957257361,45,44,0.9777777777777777
Q14202_PF06467_405,8822,8825,0.9996600566572238,194.41290113912845,4.8603225284782114,40,36,0.9
Q14202_PF06467_589,7789,7795,0.999230275817832,220.98173155696793,5.6661982450504595,39,38,0.9743589743589743
Q14202_PF06467_629,7502,7504,0.9997334754797441,127.69588882998193,3.192397220749548,40,40,1.0
Q14839_PF00385_623,39611,39628,0.9995710103966892,1528.4215414100663,28.838142290755968,53,52,0.9811320754716981
Q14839_PF00628_365,184162,184262,0.9994572945045641,6105.860804433878,115.20492083837506,53,48,0.9056603773584906
Q14839_PF00628_444,184185,184284,0.9994627857003321,6110.035935402847,115.28369689439334,53,48,0.9056603773584906
Q14863_PF00157_139,23026,23093,0.9970986879140865,150.0901398472775,1.6676682205253055,90,81,0.9
Q14995_PF00105_103,103928,104131,0.9980505325023288,3150.760682420171,45.66319829594451,69,67,0.9710144927536232
Q14CM0_PF00595_75,6031,6039,0.9986752773638019,120.65505259275953,1.5081881574094942,80,80,1.0
Q14CS0_PF00789_256,6655,6667,0.9982000899955003,724.1943745237793,9.786410466537557,74,73,0.9864864864864865
Q15319_PF00157_185,23153,23217,0.9972433992333204,112.51154463955368,1.5626603422160232,72,68,0.9444444444444444
Q15365_PF00013,121914,122026,0.9990821628177602,2967.425167846709,40.64965983351656,73,68,0.9315068493150684
Q15424_PF02037_26,17104,17124,0.9988320485867788,1377.1858956990577,25.039743558164684,55,50,0.9090909090909091
Q15475_PF00046_131,173008,173190,0.9989491310121832,5009.328427531581,100.18656855063162,50,48,0.96
Q15554_PF00249_489,16002,16011,0.9994378864530635,1532.9839905626936,28.38859241782766,54,50,0.9259259259259259
Q15699_PF00046_134,295447,296120,0.9977272727272727,6085.063089503946,108.66184088399903,56,56,1.0
Q15811_PF00018_1003,509883,510221,0.9993375419671083,509883.0,8945.315789473685,57,51,0.8947368421052632
Q15811_PF00018_1156,522650,522991,0.9993479811316065,522650.0,9011.206896551725,58,52,0.896551724137931
Q15811_PF00018_909,457481,457804,0.9992944578902762,12653.896611044102,200.85550176260477,63,53,0.8412698412698413
Q15811_PF07653_1003,509883,510221,0.9993375419671083,509883.0,8945.315789473685,57,51,0.8947368421052632
Q15911_PF00046_214,296446,297108,0.9977718540059507,6293.000890111574,112.37501589484954,56,55,0.9821428571428571
Q15911_PF00046_2244,296303,296943,0.99784470420249,6190.023101572099,110.53612681378749,56,54,0.9642857142857143
Q15911_PF00046_2643,298471,299144,0.9977502473725028,6212.687571078614,110.94084948354669,56,56,1.0
Q15942_PF00412_504,9242,9258,0.9982717649600346,215.18325801818736,3.211690418181901,67,66,0.9850746268656716
Q16512_PF02185_129,16930,16949,0.9988789899109092,150.42821002503325,2.466036229918578,61,60,0.9836065573770492
Q1KMD3_PF02037_1,43657,43727,0.9983991584147095,4863.295724054926,121.58239310137314,40,36,0.9
Q2Q1W2_PF00643_274,117764,117935,0.9985500487556705,7192.401358241794,167.26514786608823,43,39,0.9069767441860465
Q3SY89_PF08711_3,9885,9900,0.9984848484848485,645.6302991208008,8.277311527189754,78,71,0.9102564102564102
Q5F1R6_PF12171_315,3968177,3972385,0.9989406867662626,3968177.0,158727.08,25,21,0.84
Q5HYK7_PF00018_664,515189,515535,0.9993288525512332,515189.0,9199.80357142857,56,51,0.9107142857142857
Q5K651_PF07647_4,3551,3583,0.9910689366452693,391.55539889038164,5.363772587539475,73,68,0.9315068493150684
Q5SQQ9_PF00046_1,296100,296782,0.9977020169686841,6036.465928332796,107.7940344345142,56,56,1.0
Q5TCQ9_PF0039,172994,173076,0.9995262196953939,3218.527452912215,74.84947564912127,43,36,0.8372093023255814
Q5U5Q3_PF00013_325,7882,7898,0.9979741706761205,64.58797895968969,0.9639996859655178,67,67,1.0
Q5VVJ2_PF00249_1,119185,119239,0.9995471280369678,7577.634372202839,176.22405516750788,43,43,1.0
Q5VWI1_PF01846_44,18775,18787,0.9993612604460531,699.1199451059949,12.265262194842016,57,56,0.9824561403508771
Q61234_PF00595,374534,374757,0.9994049477394685,3501.216884529878,41.190786876822095,85,80,0.9411764705882353
Q68CP9_PF02257_523,18341,18356,0.9991828285029418,297.1412232724933,3.714265290906166,80,74,0.925
Q68DC2_PF00536_774,41989,42017,0.9993336030654258,2339.2823662893775,37.13146613157742,63,57,0.9047619047619048
Q6NWY9_PF01846_274,16057,16067,0.9993776062737287,704.8559397193376,11.946710842700638,59,57,0.9661016949152542
Q6P0N0_PF00249,17993,18012,0.9989451476793249,1715.145714445651,35.00297376419696,49,44,0.8979591836734694
Q6XZF7_PF00018_146,477206,477536,0.9993089526234671,13313.933410451427,218.2612034500234,61,54,0.8852459016393442
Q6XZF7_PF00018_1516,430111,430387,0.9993587166898629,12066.87526691074,204.5233096086566,59,51,0.864406779661017
Q6XZF7_PF00018_24,457935,458252,0.9993082408805636,12701.784318043718,201.61562409593202,63,53,0.8412698412698413
Q6XZF7_PF14604_14,499728,500064,0.9993280860049913,13686.888005940138,231.98115264305318,59,53,0.8983050847457628
Q6ZN01_PF02037_1,49287,49356,0.9986019936785802,5577.681908834895,159.36234025242555,35,32,0.9142857142857143
Q6ZSG1_PF13639_293,277405,277605,0.9992795518812702,30802.029570025763,716.3262690703666,43,42,0.9767441860465116
Q6ZVD7_PF10264_11,4177,4185,0.9980884109916368,117.90691265440256,1.5116270853128533,78,78,1.0
Q6ZWJ1_PF00397_493,168218,168284,0.999607805852012,2547.0373511166677,55.37037719818843,46,35,0.7608695652173914
Q7L590_PF09329_383,4026,4031,0.9987596129992558,615.3298807491349,13.673997349980775,45,44,0.9777777777777777
Q7Z3T8_PF01363_744,89672,89749,0.9991420517220247,5582.421987822299,90.03906431971451,62,59,0.9516129032258065
Q7Z4I7_PF00412_13,285264,285532,0.9990614011739489,6672.441721006134,113.092232559426,59,54,0.9152542372881356
Q7Z5Q1_PF16366_513,12466,12473,0.9994387877816083,266.8342585294138,4.235464421101806,63,63,1.0
Q7Z6B7_PF00018_744,498268,498609,0.9993160973829193,13579.98722613224,234.13771079538344,58,52,0.896551724137931
Q7Z6G8_PF00536_81,75822,75860,0.9994990772475613,1293.8124834836722,20.867943281994712,62,56,0.9032258064516129
Q7Z6W7_PF00226_3,305109,305831,0.9976392190458129,39230.34952174754,612.9742112773054,64,64,1.0
Q7Z6Z7_PF00627_1316,58932,58963,0.9994742465614029,4226.445981431932,103.08404832760809,41,38,0.926829268292683
Q86U86_PF00505_1383,119141,119366,0.9981150411339913,5771.482334932258,93.0884247569719,62,60,0.967741935483871
Q86UL8_PF00397_296,170395,170480,0.99950140778977,2729.6260784774604,60.65835729949912,45,36,0.8
Q86UL8_PF00595_1144,432755,433029,0.9993672479210399,4144.617385390764,49.34068315941386,84,82,0.9761904761904762
Q86UL8_PF00595_601,20015,20026,0.9994507140717068,146.0341018184185,1.7809036807124206,82,81,0.9878048780487805
Q86UL8_PF00595_774,389557,389760,0.9994791666666667,3370.8837419947736,38.30549706812243,88,82,0.9318181818181818
Q86UP3_PF00046_2086,296340,296995,0.997794575666257,6282.4415343269875,112.18645597012478,56,55,0.9821428571428571
Q86UP3_PF00046_2183,296304,296951,0.9978211893544726,6218.790603671984,111.04983220842828,56,54,0.9642857142857143
Q86UP3_PF00046_256,297982,298651,0.9977599271390352,6174.841162025161,110.2650207504493,56,56,1.0
Q86VP1_PF18112_729,10305,10312,0.9993211792086889,670.637828847456,25.79376264797908,26,26,1.0
Q86WN1_PF14604_46,383033,383285,0.9993425257967309,11494.47384446701,185.39473942688724,62,54,0.8709677419354839
Q86XK2_PF02207_849,12086,12105,0.998430400660884,359.825625539759,7.822296207386065,46,43,0.9347826086956522
Q86XN8_PF00013_273,7881,7897,0.9979739141446119,67.17427213636992,0.9878569431819106,68,68,1.0
Q86YT6_PF18346_24,10969,10982,0.9988162447641595,512.5467999636859,7.885335384056706,65,65,1.0
Q8IV48_PF02037_65,1196,1197,0.9991645781119465,93.98315585644568,1.8796631171289135,50,50,1.0
Q8IWR0_PF00642_906,214731,214787,0.9997392765856407,13199.097771087852,628.5284652898978,21,20,0.9523809523809523
Q8IWT3_PF01485_2234,49435,49466,0.999373306917883,6183.219679115984,147.2195161694282,42,38,0.9047619047619048
Q8IWT3_PF11515_36,5743,5767,0.9958383908444599,81.47505819616475,1.1160966876186953,73,72,0.9863013698630136
Q8IX12_PF02037_625,26780,26812,0.9988065045502014,2252.3634871217846,45.047269742435695,50,41,0.82
Q8IYH5_PF00249_653,4796,4806,0.997919267582189,250.91351264002742,3.9205236350004284,64,64,1.0
Q8IZQ8_PF02037_363,37527,37591,0.9982974648187066,3826.89176730675,86.97481289333523,44,38,0.8636363636363636
Q8IZT6_PF00612_1,245974,246040,0.9997317509348074,8719.607119169437,458.92669048260194,19,17,0.8947368421052632
Q8N157_PF00018_1053,526151,526485,0.9993656039583274,526151.0,9230.719298245614,57,52,0.9122807017543859
Q8N1P7_PF00030_135,53484,53823,0.9937015773925645,1313.8509130259104,16.844242474691157,78,77,0.9871794871794872
Q8N1W1_PF00130_651,139549,139625,0.999455684870188,2022.586564496568,40.45173128993136,50,48,0.96
Q8N3X1_PF0039,1823,1826,0.9983570646221248,107.0170792531354,1.7260819234376679,62,60,0.967741935483871
Q8N3X1_PF00397_593,74959,74984,0.999666595540382,3286.373642410612,74.69031005478664,44,33,0.75
Q8N5C8_PF02845_1,3909,3910,0.9997442455242966,83.27002791808653,2.1351289209765776,39,39,1.0
Q8N8B7_PF08711_3,17070,17078,0.9995315610727251,1068.6814066252239,22.26419597135883,48,47,0.9791666666666666
Q8NB78_PF07496_139,1715,1716,0.9994172494172494,57.27504166178032,1.1014431088803909,52,52,1.0
Q8ND56_PF12701,9369,9382,0.9986143679386058,375.51577318631456,5.144051687483761,73,73,1.0
Q8NEA6_PF00096_414,4084613,4089425,0.998823306455064,4084613.0,177591.86956521738,23,21,0.9130434782608695
Q8NEA6_PF00096_473,4111356,4116277,0.9988045022237327,4111356.0,171306.5,24,21,0.875
Q8NEZ5_PF00646_25,67182,67224,0.9993752231345948,12291.253830219594,307.28134575548984,40,35,0.875
Q8NFW5_PF00046_73,290264,290931,0.9977073601644376,5952.715966541093,106.29849940251951,56,56,1.0
Q8NHM5_PF16866_656,8040,8046,0.9992542878448919,128.6268530494707,1.9198037768577716,67,67,1.0
Q8TAQ2_PF00249_599,175757,175841,0.9995222957103292,12919.18299116957,300.4461160737109,43,39,0.9069767441860465
Q8TAT5_PF00641_316,82461,82487,0.9996847988167833,7578.447082302914,252.61490274343046,30,26,0.8666666666666667
Q8TDD2_PF00096_325,4120979,4125863,0.998816247655339,4120979.0,171707.45833333334,24,21,0.875
Q8TDI0_PF00628_33,190349,190452,0.9994591813160272,6232.410068946097,117.59264281030373,53,48,0.9056603773584906
Q8TDI0_PF00628_411,184625,184725,0.9994586547570713,6091.020744335916,114.92491970445124,53,48,0.9056603773584906
Q8TDI0_PF08073_13,11976,11979,0.9997495617330328,127.96801726474115,1.8546089458658137,69,69,1.0
Q8TEW0_PF00595_45,299053,299228,0.9994151616827303,2691.7640680860286,28.943699656839016,93,87,0.9354838709677419
Q8TEW8_PF00595_3,336025,336243,0.9993516593653994,3096.233154427606,34.789136566602316,89,86,0.9662921348314607
Q8WU90_PF18044_104,202497,202554,0.9997185935602357,13892.343084089744,661.5401468614164,21,20,0.9523809523809523
Q8WWH4_PF07647_273,17668,17678,0.9994343251499038,918.545592711836,14.815251495352193,62,57,0.9193548387096774
Q8WXI2_PF00536_9,34216,34239,0.9993282514092117,1245.858899140802,19.77553808160003,63,61,0.9682539682539683
Q8WXI9_PF00320_415,7219,7225,0.9991695501730103,238.29629080832623,5.812104653861615,41,40,0.975609756097561
Q92734_PF00564_6,2414,2417,0.9987587918907737,89.2038205387034,1.0253312705598092,87,87,1.0
Q92796_PF00595,311423,311621,0.9993646127828356,2953.7252238673295,32.45851894359703,91,88,0.967032967032967
Q92796_PF00595_383,408433,408685,0.9993833881840537,3921.703265659096,46.137685478342306,85,79,0.9294117647058824
Q92922_PF00249_6,137389,137443,0.9996071098564496,10921.19473894571,248.2089713396752,44,40,0.9090909090909091
Q92945_PF00013_14,116048,116137,0.9992336636902968,2767.3792982292666,37.90930545519544,73,67,0.9178082191780822
Q92997_PF,13331,13346,0.9988760677356512,276.5339431392465,3.4566742892405813,80,77,0.9625
Q969G3_PF00505_6,100268,100515,0.9975426553250759,6098.431014208378,91.02135842102057,67,66,0.9850746268656716
Q969V6_PF02037_341,41084,41158,0.9982020506341416,4208.813668370224,97.87938763651684,43,38,0.8837209302325582
Q96AE4_PF00013_184,87716,87775,0.999327826829963,2156.388552835526,29.140385849128727,74,69,0.9324324324324325
Q96AE4_PF00013_9,116745,116833,0.9992467881506081,2796.8357306138196,38.844940702969716,72,66,0.9166666666666666
Q96CB8_PF00628_155,8742,8750,0.9990857142857142,683.6839405008907,11.58786339832018,59,55,0.9322033898305084
Q96DX7_PF00643_174,120670,120925,0.9978912549100682,7263.723088380745,161.4160686306832,45,42,0.9333333333333333
Q96FX2_PF05207_6,6176,6187,0.9982220785518021,1048.581423978557,19.065116799610127,55,55,1.0
Q96GE6_PF13499_123,140675,141042,0.9973979382028049,14805.273171764575,214.56917640238515,69,66,0.9565217391304348
Q96GE6_PF13499_4,120139,120473,0.9972275945647573,12343.170601282825,162.4101394905635,76,71,0.9342105263157895
Q96GM8_PF00642_29,210666,210721,0.9997389913677327,12934.034619790858,562.3493312952547,23,21,0.9130434782608695
Q96I24_PF00013_75,103954,104036,0.9992118112960898,2473.4749557637606,32.545723102154746,76,69,0.9078947368421053
Q96J02_PF00397_4,115307,115365,0.9994972478654705,1837.5497710342167,36.75099542068433,50,39,0.78
Q96J02_PF00397_474,86333,86372,0.9995484647802528,1437.6519835392762,26.623184880356966,54,41,0.7592592592592593
Q96JN0_PF05225_353,15838,15848,0.9993690055527511,2840.6804371105277,67.63524850263161,42,36,0.8571428571428571
Q96JY0_PF09011_3,618,619,0.9983844911147012,67.80939429594977,0.9827448448688373,69,69,1.0
Q96JY6_PF00412_284,251326,251530,0.9991889635431161,5822.267469470987,103.96906195483905,56,51,0.9107142857142857
Q96K80_PF00642_13,184920,184976,0.9996972580226624,12458.446785435232,566.2930357016014,22,20,0.9090909090909091
Q96KC8_PF00249_494,15856,15877,0.9986773319896706,1612.185988295776,31.611489966583843,51,49,0.9607843137254902
Q96L93_PF00787_1213,72373,72473,0.9986201757896044,3649.170797451991,59.8224720893769,61,58,0.9508196721311475
Q96PU5_PF00397_184,121984,122044,0.9995083740290387,1748.0943903361579,35.67539572114608,49,38,0.7755102040816326
Q96PU5_PF00397_381,181503,181586,0.9995429163041204,3439.740300360661,78.17591591728775,44,35,0.7954545454545454
Q96PU5_PF00397_539,106619,106668,0.9995406307421157,1726.2282566472427,33.847612875436134,51,39,0.7647058823529411
Q96QS3_PF00046_33,292531,293208,0.9976910589069875,6009.532817226935,107.31308602190954,56,56,1.0
Q96QZ7_PF00397_294,153629,153708,0.9994860384625394,2286.5886859845796,49.70844969531695,46,38,0.8260869565217391
Q96QZ7_PF00397_35,120289,120345,0.9995346711537663,1870.5293654435657,37.410587308871314,50,40,0.8
Q96RT1_PF00595_1321,183487,183588,0.9994498551103558,1490.9256263706338,16.565840293007042,90,81,0.9
Q96T51_PF01363_639,89488,89565,0.9991402891754592,5481.221094187536,91.35368490312561,60,58,0.9666666666666667
Q99501_PF02187_209,29648,29661,0.9995617140352652,172.40497188699706,2.53536723363231,68,66,0.9705882352941176
Q99543_PF00249_451,6780,6784,0.9994103773584906,533.0226986698847,10.057032050375183,53,51,0.9622641509433962
Q99615_PF00226_3,290652,291324,0.9976932899452157,35318.96189152446,527.1486849481262,67,62,0.9253731343283582
Q99684_PF00096_256,3904866,3909360,0.9988504512247529,3904866.0,169776.78260869565,23,21,0.9130434782608695
Q99684_PF00096_313,4266639,4271983,0.9987490586924153,4266639.0,193938.13636363635,22,21,0.9545454545454546
Q9BRP0_PF00096_215,3757230,3760933,0.9990154038904708,3757230.0,163357.8260869565,23,21,0.9130434782608695
Q9BTC0_PF00628_263,38734,38748,0.9996386910292144,2091.773506082525,35.45378823868686,59,50,0.847457627118644
Q9BTC8_PF00249_265,47717,47751,0.9992879730267429,1122.9518625398014,21.187770991317006,53,52,0.9811320754716981
Q9BUJ2_PF02037_1,41160,41224,0.9984475063070056,4326.118192064724,103.00281409677915,42,38,0.9047619047619048
Q9BV68_PF14369_11,40495,40516,0.9994816862474084,5181.703380137695,172.72344600458982,30,28,0.9333333333333333
Q9BY11_PF14604_3,502395,502728,0.9993376139781353,502395.0,8661.98275862069,58,53,0.9137931034482759
Q9BYM8_PF01485_369,3123,3129,0.9980824544582934,435.2340676847514,10.121722504296544,43,43,1.0
Q9BYW2_PF00397_23,102009,102064,0.9994611224329832,2695.8904065750817,55.01817156275677,49,37,0.7551020408163265
Q9BZM3_PF00046_204,290693,291364,0.9976970387556459,5957.556046422288,106.38492940039801,56,56,1.0
Q9C030_PF00643_93,110711,110945,0.9978908468159899,6081.448467959927,144.796392094284,42,38,0.9047619047619048
Q9C0A1_PF00046_1859,298578,299248,0.9977610543763032,6175.5027780406635,110.27683532215471,56,56,1.0
Q9GZV5_PF00397_116,158088,158163,0.9995258056561901,2712.897512583646,57.72122367199247,47,37,0.7872340425531915
Q9H000_PF00642_3,197315,197354,0.9998023855609717,10752.488617484089,565.9204535517941,19,19,1.0
Q9H0A6_PF00612_189,231858,231921,0.9997283557763204,8883.115075896992,467.5323724156312,19,18,0.9473684210526315
Q9H0M0_PF00397_343,114251,114302,0.9995538135815646,1862.4491470485104,38.801023896843965,48,36,0.75
Q9H161_PF00046_216,290685,291364,0.9976695816916297,6016.497929441405,107.43746302573938,56,56,1.0
Q9H2P0_PF00046,332266,332724,0.9986234837282553,7485.828111248248,182.58117344507923,41,40,0.975609756097561
Q9H347_PF00627_613,10781,10796,0.9986105965172286,922.4995422781373,21.45347772739854,43,41,0.9534883720930233
Q9H3D4_PF07647_545,4054,4055,0.9997533908754624,39.88173614377361,0.6042687294511153,66,65,0.9848484848484849
Q9H3Z4_PF00226_16,306026,306743,0.9976625383464334,39351.9980513994,634.7096459903129,62,61,0.9838709677419355
Q9H4A3_PF12202_481,18098,18105,0.9996133664733499,116.98735253580544,1.3294017333614254,88,87,0.9886363636363636
Q9H6I2_PF00505_69,95532,95730,0.9979316828580382,5492.173161431042,80.76725237398591,68,68,1.0
Q9H7E2_PF00567_554,41835,41884,0.9988301021869926,5190.12503993415,89.48491448162328,58,52,0.896551724137931
Q9H9D4_PF00096_383,4215680,4220675,0.998816540008411,4215680.0,200746.66666666666,21,21,1.0
Q9H9L4_PF13891,3347,3353,0.9982105577095138,206.2149343334081,3.2221083489595017,64,64,1.0
Q9HA38_PF12171_246,132975,133011,0.9997293456932134,13157.652816100235,506.06356985000906,26,26,1.0
Q9HAU4_PF00397_15,94691,94737,0.9995144452537024,1635.2367081861448,33.372177718084586,49,36,0.7346938775510204
Q9HAZ2_PF00096,4442439,4447637,0.9988312895139598,4442439.0,201929.04545454544,22,22,1.0
Q9HC78_PF00096_635,4353502,4358849,0.9987733000156692,4353502.0,197886.45454545456,22,22,1.0
Q9HC78_PF00096_663,4395652,4401009,0.9987827791308765,4395652.0,199802.36363636365,22,22,1.0
Q9HC78_PF00096_716,4365754,4370911,0.9988201544254733,4365754.0,198443.36363636365,22,21,0.9545454545454546
Q9NP66_PF00505_104,117836,118091,0.9978406483135887,6274.265073978242,93.64574737280958,67,67,1.0
Q9NPB3_PF13499_155,154506,154861,0.9977076216736299,15920.632404956375,244.9328062300981,65,62,0.9538461538461539
Q9NPC8_PF00046_131,185220,185416,0.9989429175475687,5265.052504845789,105.30105009691579,50,48,0.96
Q9NQ86_PF00643,118044,118238,0.9983592415297958,6950.993025844622,154.46651168543605,45,39,0.8666666666666667
Q9NQV8_PF00096_66,4533201,4537997,0.9989431460620181,4533201.0,215866.7142857143,21,21,1.0
Q9NQX1_PF00096_433,3518494,3521789,0.9990643959646646,3518494.0,152978.0,23,21,0.9130434782608695
Q9NSC2_PF00096_103,4304485,4309129,0.9989222880076228,4304485.0,195658.4090909091,22,21,0.9545454545454546
Q9NUP7_PF11722_1,2925,2926,0.9996582365003418,371.6975001847251,13.274910720883039,28,28,1.0
Q9NW38_PF11793_305,3017,3018,0.9996686547382373,280.25120056358963,4.182853739755069,67,65,0.9701492537313433
Q9NWH9_PF02037_19,27220,27255,0.998715831957439,2367.402779133953,47.34805558267906,50,44,0.88
Q9NYL2_PF00536_33,1351,1354,0.9977843426883308,58.491687084848884,0.6963296081529629,84,84,1.0
Q9NYS7_PF07525_369,40783,40825,0.9989712186160441,2910.899468692325,88.20907480885833,33,33,1.0
Q9NZM3_PF14604_1129,548705,549058,0.9993570806727158,548705.0,9976.454545454546,55,51,0.9272727272727272
Q9P0J7_PF05605_76,5813,5835,0.9962296486718081,330.0395106993583,5.323217914505779,62,62,1.0
Q9P2D1_PF07533_2564,24096,24102,0.9997510580034852,409.3635955927523,9.746752276017911,42,39,0.9285714285714286
Q9P2F5_PF10264_64,4172,4180,0.9980861244019139,115.60710139333767,1.4821423255556112,78,78,1.0
Q9P2K3_PF00249,61324,61350,0.9995762021189895,1422.7289722325193,29.640186921510818,48,46,0.9583333333333334
Q9P2P5_PF0039,167840,167922,0.9995116780409953,3294.7259803958837,73.21613289768631,45,35,0.7777777777777778
Q9P2R6_PF00320_5,63578,63610,0.9994969344442698,1991.066320703897,47.4063409691404,42,37,0.8809523809523809
Q9UBF6_PF12678_4,98529,98595,0.9993305948577514,11835.076765481661,211.34065652645822,56,47,0.8392857142857143
Q9UBS4_PF00226_25,306798,307519,0.9976554294206211,38866.58516005385,616.9299231754579,63,63,1.0
Q9UBW7_PF06467_463,7244,7260,0.9977961432506887,100.19779203687119,2.2772225462925273,44,42,0.9545454545454546
Q9UBX0_PF00046_11,296088,296762,0.9977288197275932,6063.531896738236,108.27735529889708,56,56,1.0
Q9UDY2_PF00595_26,115990,116064,0.9993624207333884,935.8322165665567,9.748252255901631,96,91,0.9479166666666666
Q9UDY2_PF00595_509,17198,17220,0.9987224157955865,171.21770489688018,1.8022916304934755,95,92,0.968421052631579
Q9UHA3_PF01246,9564,9609,0.9953168904152357,1092.473815903045,17.06990337348508,64,63,0.984375
Q9UHC7_PF00642_89,186188,186232,0.999763735555651,11779.826756363856,535.4466707438116,22,21,0.9545454545454546
Q9UHD4_PF02017_36,6507,6532,0.9961726883037355,531.8426491586104,7.187062826467708,74,73,0.9864864864864865
Q9UIF8_PF00628_19,142479,142541,0.9995650374278278,4544.617182302787,81.15387825540691,56,48,0.8571428571428571
Q9UJ78_PF06467_334,9146,9149,0.9996720953109629,216.6930857716695,5.417327144291738,40,38,0.95
Q9UJQ4_PF00096_383,4416163,4421543,0.9987832301981457,4416163.0,200734.68181818182,22,22,1.0
Q9UJQ4_PF00096_6,4434368,4439293,0.9988905891095722,4434368.0,201562.18181818182,22,21,0.9545454545454546
Q9UJQ4_PF00096_899,4176119,4180928,0.9988497768916375,4176119.0,189823.5909090909,22,21,0.9545454545454546
Q9UJV3_PF00643_191,120404,120618,0.998225803777214,7497.947930041385,166.62106511203078,45,41,0.9111111111111111
Q9UKI9_PF00157_186,23130,23198,0.9970687128200707,128.48882114546763,1.7131842819395684,75,73,0.9733333333333334
Q9UKL0_PF00249_383,30152,30160,0.9997347480106101,849.2682514525014,13.269816428945335,64,60,0.9375
Q9UKS6_PF14604_365,498694,499025,0.9993367065778268,13414.372573170864,227.362247002896,59,54,0.9152542372881356
Q9UKW6_PF02198_4,2997,3023,0.9913992722461131,128.22130149768412,1.5448349578034233,83,79,0.9518072289156626
Q9UKY1_PF18387_1,3838,3842,0.9989588755856325,74.40325598230639,1.4880651196461279,50,48,0.96
Q9UL15_PF02179,1189,1194,0.9958123953098827,21.390485658273718,0.31000703852570605,69,69,1.0
Q9ULJ8_PF07647_9,50561,50603,0.9991700096832203,3045.42519171573,48.34008240818619,63,63,1.0
Q9ULL8_PF00595,38426,38462,0.9990640112318652,733.5347955709972,8.52947436710462,86,80,0.9302325581395349
Q9ULT8_PF18410_189,3476,3477,0.999712395743457,101.90477242451288,1.4985995944781307,68,66,0.9705882352941176
Q9ULZ3_PF00619_114,6048,6069,0.9965397923875432,1075.055836077745,13.272294272564753,81,80,0.9876543209876543
Q9UNF0_PF00018_4,488503,488821,0.9993494551175175,12898.526234506462,218.6190887204485,59,52,0.8813559322033898
Q9UPQ7_PF00595_244,207134,207254,0.9994210003184498,1842.7475756458537,19.397342901535303,95,88,0.9263157894736842
Q9UPQ7_PF00595_414,5819,5826,0.9987984895296945,123.12242563172548,1.3680269514636163,90,90,1.0
Q9UPW6_PF02376_35,7957,7976,0.997617853560682,18.40454008602959,0.23902000111726743,77,76,0.987012987012987
Q9UPW6_PF02376_4,7961,7980,0.9976190476190476,15.949321414477003,0.21265761885969336,75,75,1.0
Q9UQR1_PF00096_1,4327992,4333190,0.9988004218601076,4327992.0,196726.9090909091,22,21,0.9545454545454546
Q9Y222_PF00249_226,194849,194971,0.9993742659164696,12560.545476460164,314.0136369115041,40,38,0.95
Q9Y2T7_PF00313_86,35212,35379,0.9952796856892507,3697.6201622589665,40.19152350281485,92,76,0.8260869565217391
Q9Y3R0_PF00595_666,237717,237857,0.9994114110579045,1883.6599033272905,20.699559377222972,91,83,0.9120879120879121
