,DMS_ID,Site_Independent,EVmutation,EVE_ensemble,MSA_Transformer_ensemble,ESM2_650M,GEMME,VespaG,Tranception_L_no_retrieval,Tranception_L,TranceptEVE_L,ESM-IF1_142M,ProteinMPNN,SaProt_650M_AF2,PoET,ESCOTT,VenusREM,ProSST-2048,RSALOR,ESM3_1.4B_open,Progen3_3B,AIDO.Protein-RAG-16B
110,CSPA_ECOLI_Beltran_2025_PF00313_3,0.9620995621323134,0.9532325615801431,0.9578938757484486,0.9411675730857318,0.9466920385427955,0.9242578623608355,0.9339646752955088,0.939865817194411,0.9471932616830463,0.953942184013447,0.9509362554035403,0.942837478062163,0.9451961192635614,0.9404787961258361,0.934109557861854,0.9642778417235391,0.9648677497292517,0.9347882882909084,0.9419189855522718,0.9365095567735734,0.9626898004239531
111,TR49C_HUMAN_Beltran_2025_PF00643_87,0.7721621720518944,0.7474578213147993,0.7767972243044566,0.736638976219006,0.787420355721875,0.7261648131318035,0.7276410216402133,0.7569825605489741,0.7860028598689635,0.8044928287691376,0.7626890587252949,0.772843987576485,0.8091268278857717,0.8040664528813083,0.7620512418995488,0.7641803418674578,0.7560817338980215,0.7320391041282721,0.7296052345928191,0.77103351046804,0.7920794111528371
112,GLI2_HUMAN_Beltran_2025_PF00096_565,0.7441083282673601,0.7601150813990157,0.7440070141581334,0.7384170310044175,0.7694323423290003,0.685202213132669,0.7223895424750537,0.6994570787759897,0.7611256994584165,0.7494511287853117,0.6274597815968105,0.7976640591473039,0.6688441959306297,0.7454635458218732,0.6990700236428031,0.6674327753173234,0.6987427522076246,0.7382544994143416,0.7467849417883232,0.7144189481252111,0.7232152810158181
113,GLI3_HUMAN_Beltran_2025_PF00096_608,0.7618058477934223,0.7592045002602732,0.7615007668847742,0.7364391489052023,0.7729985592355485,0.7112450697956302,0.7306452965146352,0.7305165203422527,0.7682301966286219,0.758152908228278,0.6569995472307131,0.8361102521440482,0.6888284087662552,0.7663804787533199,0.7247129667474778,0.6336329273374613,0.6473318660931782,0.7601901934904377,0.7877046057925167,0.7315287444882091,0.753183902138934
114,MYB_HUMAN_Beltran_2025_PF00249_143,0.8796784656476339,0.8904373243308,0.8858023958795916,0.9071099473361757,0.8891299714198335,0.8783627509521547,0.903004159885303,0.8893263098203582,0.8796542442717203,0.8813037534432399,0.8927449472449513,0.8755697996719379,0.892560275072295,0.8886673499487179,0.8816865771443526,0.8568317340953726,0.8502954958130272,0.8668340007400389,0.8822493214289695,0.8997881064482719,0.8803506868696822
115,MYB_HUMAN_Beltran_2025_PF00249_40,0.8645330684482022,0.850849685358043,0.8585392912862482,0.8595937520511716,0.8679934286183172,0.8452127105567331,0.8651371169425686,0.8460286963651884,0.8521396077008537,0.8531692501557157,0.8557917500290914,0.8596535536175581,0.8708518357672783,0.8555635537206927,0.8480397090884221,0.8620514105757563,0.8570922974900215,0.8483213069694614,0.8739341409129604,0.855195474354182,0.8591686397291491
116,ANDR_HUMAN_Beltran_2025_PF00105_557,0.8753634770958715,0.8755195993029806,0.8804951884204197,0.8783507947894434,0.8743951716855016,0.876068912378149,0.8813801813984935,0.8717770546755379,0.8739207556377971,0.8786646690276131,0.8678135137891693,0.8712112159823087,0.8796166360637127,0.8829276583308064,0.8737121598571093,0.8700155904854383,0.869346737699177,0.8811652576607736,0.8744382292422135,0.8647569595840745,0.8700629091033945
117,ARAF_HUMAN_Beltran_2025_PF02196_21,0.8458732232882017,0.8326391241879656,0.8648916697716165,0.8400205268251284,0.855703652603938,0.8499598493290144,0.852411639648593,0.7724684243128281,0.8534927936910336,0.8657704020661071,0.8918924556020023,0.8669389158806614,0.8845169147657488,0.8592555825821001,0.8579367683447772,0.8822082131052729,0.8751211967524948,0.827567900398432,0.8963966823819106,0.8011648802994515,0.8866023488774765
118,COT1_HUMAN_Beltran_2025_PF00105_83,0.8578776336314852,0.855629341563383,0.8718050797774315,0.8674681510410823,0.8474022123223952,0.8555054039677583,0.8407343881822612,0.8303060258529731,0.8606365813712279,0.8694931161693411,0.8329769775788296,0.8442079006741551,0.8702871328324827,0.8663765445921398,0.8537326625203155,0.8417565658723554,0.8330352734535237,0.8584085191509762,0.8683177220312129,0.8556200855217396,0.8785159462962584
119,RARB_HUMAN_Beltran_2025_PF00105_85,0.8710725720841848,0.8759599596899625,0.8723381836142058,0.872586444698405,0.8804892682658045,0.8762908011581182,0.8899582353095558,0.8669654921379863,0.8667749142507699,0.8674259584415931,0.885870457892258,0.8637580321705937,0.8805818032341939,0.870552073467723,0.8827632294889111,0.8624025851489906,0.8650247004442178,0.864529312003979,0.8784504285239999,0.8740092336536204,0.8836247321570468
120,ODB2_HUMAN_Beltran_2025_PF02817_171,0.9141029415183719,0.9214887130785473,0.9263321179911752,0.8999914161555057,0.9151680298006352,0.9183010150275546,0.9278295554133973,0.8406755646716969,0.9084306396772914,0.921947864565056,0.9242464342736408,0.9056535642990499,0.9036498262714009,0.932384943537039,0.9131943709319703,0.8903985967203185,0.889345752132517,0.9077740444111574,0.9137667342869398,0.920968539653561,0.9275808456398595
121,ERG_HUMAN_Beltran_2025_PF02198_117,0.8894493706666255,0.8835594469050945,0.8910759344623023,0.8829404133153641,0.8676122962110566,0.8741044976602571,0.8669626288975092,0.8801598638004048,0.8858635976255635,0.8866718922052509,0.8788520863811393,0.8785238921876418,0.8905154280382528,0.8859312338677229,0.8770462755323709,0.8817779413163515,0.8791262949463204,0.8777819413922737,0.9117998535579818,0.8577940519308429,0.900358807072216
122,CRGA_HUMAN_Beltran_2025_PF00030_85,0.8314861804072884,0.8148964550975948,0.8435752132143423,0.8147902318016916,0.801960772677574,0.8243302701352434,0.8174307630803981,0.7848582863816276,0.8231186595372298,0.8313404622582247,0.8314644295698386,0.7940928051963352,0.8272403919149028,0.8357636916765961,0.8291550873689355,0.7891364688666797,0.7586837672678022,0.8283860263511228,0.8070596527106949,0.8009397042862684,0.8437921702961766
123,ODP2_GEOSE_Beltran_2025_PF02817_126,0.7871861889168368,0.8259340163420781,0.8415819476290545,0.815251256875618,0.7348711685622279,0.7925270743949675,0.8112976895255228,0.7885706009073097,0.7864604638634186,0.8079552621877105,0.7339402691042554,0.7532704232940645,0.7631999090510829,0.81840606847974,0.8229244963656495,0.7779513588540428,0.7791290457352005,0.7607148517411216,0.7748273680891631,0.8117060499235045,0.8165728680743221
124,HARS1_HUMAN_Beltran_2025_PF00458_8,0.8683316133307781,0.8654741954258957,0.868062705440091,0.8779617947849249,0.8792550952895012,0.7932267458807288,0.8827805145398401,0.8638225135767749,0.8807935624027068,0.8718845377013597,0.8976051102636349,0.8831537595221457,0.8859775055442544,0.8757112613536163,0.8590838040021902,0.8500542153927901,0.8528055637223558,0.8710924207193327,0.9143009542639594,0.8572013600942601,0.8794940781713503
125,SRC_HUMAN_Beltran_2025_PF00018_87,0.8083378084613403,0.8109570178177539,0.8230300182129734,0.8151339828489408,0.8125075207669098,0.7697492905376033,0.7869597557183476,0.7717113265981169,0.7938009238011912,0.8194210273220272,0.8080127768795152,0.7991260330360499,0.8043867942388073,0.8159756084319475,0.7920938284692618,0.8007755506249293,0.8100732168465,0.8144599276335228,0.8030668980698714,0.7853740393679732,0.8034072209868082
126,XRCC6_HUMAN_Beltran_2025_PF02037_558,0.8246064520222062,0.8338675271926487,0.8252095611678401,0.8184598460901292,0.8197156546987932,0.8174880032154868,0.8209479621042506,0.7287771005274044,0.8175119159836006,0.8233250174976999,0.8652738584557478,0.848245723276052,0.8341340284966794,0.8395864417750905,0.8427882682294396,0.8502620470097961,0.8254754460571353,0.8144652864622328,0.8634478247768061,0.7791132455936216,0.8463996209482784
127,PLSL_HUMAN_Beltran_2025_PF13499_13,0.9124553795286227,0.8942186119895329,0.8961567918376815,0.8902080585328026,0.9157348306890113,0.8729359441725014,0.9032243585444957,0.8850117116499342,0.9076281193581268,0.8990746320370879,0.9092682038251275,0.8888189316358247,0.9191486206265388,0.8943833460732267,0.878292405022976,0.9079491949305036,0.9098210497471096,0.9058542564147951,0.9133027759344544,0.8909392406268282,0.924818395917181
128,T2FB_HUMAN_Beltran_2025_PF02270_177,0.9398596113087314,0.9211366177981594,0.9425077764098952,0.9254558845211491,0.930140902752816,0.9257236482641783,0.9208427708112249,0.9041781707286805,0.9374417566010076,0.9438531246035468,0.9434458304411484,0.9201964843846888,0.9279467358946663,0.9364149397554894,0.9319213143181743,0.9352897762962,0.9149782777741958,0.9338677168980865,0.9439132539432772,0.931431388620978,0.9444245864174003
129,NCF1_HUMAN_Beltran_2025_PF00018_157,0.9351256591382233,0.9314389110652809,0.9389150565165606,0.9181899277246974,0.9366799350577998,0.9126775264303865,0.9402034168695452,0.9224953267701128,0.9252630223736416,0.9258536231638594,0.9344382768495737,0.9194036541418837,0.9347989851568856,0.9113072843040757,0.9195886935569284,0.926974638304488,0.9076470579304695,0.9146041396132475,0.9516082984110638,0.9429451960573739,0.9437932374369491
130,HXB1_HUMAN_Beltran_2025_PF00046_208,0.8740333214759707,0.7953398529992979,0.8318517094159446,0.8201609589233037,0.8455659160301658,0.7709029046661086,0.8016651869222008,0.7975621475117828,0.8265503977554218,0.8247401930894227,0.8601438582502903,0.8114117762260271,0.7482148628580929,0.8128064801935423,0.7707980842163445,0.7697514949965086,0.7632920865029442,0.8533556473290141,0.8018939181151478,0.7720554825985251,0.8304283202694839
131,PO2F1_HUMAN_Beltran_2025_PF00157_285,0.9282872102245908,0.9197833929969441,0.9248135112779289,0.9309316812882353,0.912008690789722,0.9190339436822421,0.9347027202287442,0.89838377716309,0.9272069782194626,0.9302672589986134,0.9342476792171447,0.9200374509050947,0.9239310767003469,0.9306036459314299,0.916994237910579,0.9280955816140936,0.9324528269321937,0.9260697976831734,0.9239859006354867,0.9129821763492507,0.937346008457438
132,ETS1_HUMAN_Beltran_2025_PF02198_55,0.9524507890611459,0.9495555346045539,0.9518566688118779,0.9439295513626286,0.9424886292521204,0.9224397497657387,0.9349874675821974,0.9088985304857005,0.9405255914010301,0.9505136322219895,0.9463307355192637,0.9268594577336188,0.9475573491250249,0.9464209336060998,0.9184115608101548,0.9441794618933024,0.9385725324681317,0.9495437098672725,0.9574859609965264,0.9010349029651425,0.9362019737517774
133,BRAF_HUMAN_Beltran_2025_PF02196_153,0.9397458458197789,0.9383973400962847,0.942561325621378,0.9368122328830314,0.9409931931302663,0.9254224081782009,0.9408814005914566,0.8708008960587909,0.9268649613023581,0.9351928707565295,0.9510200379972641,0.9341173038518424,0.9398325563085911,0.9463830563627422,0.9313369210898289,0.9333591576663254,0.9251932437647771,0.9287237812638863,0.9525705877465256,0.9358672621996712,0.946398628899233
134,VAV_HUMAN_Beltran_2025_PF00018_592,0.8921626268775267,0.8754353612883591,0.8796321063844533,0.8765284012504074,0.8807874322522095,0.8862457732514901,0.8805601117276817,0.8751078411258371,0.8945341920972936,0.8908629754473013,0.8909913496737635,0.8928655516214562,0.8970825478853853,0.8920185205965778,0.8858716553526548,0.8816458228918939,0.8611456977408446,0.8886848830241681,0.89053919036428,0.8416528155480183,0.8953148579679425
135,VAV_HUMAN_Beltran_2025_PF00018_782,0.8891755596500344,0.8695107044885502,0.9178733869872493,0.9061622139958855,0.9027794429762839,0.8272383077136501,0.8874628160740904,0.8347777555481961,0.8526233129770323,0.905291899922751,0.8860859906900582,0.8953247113700988,0.9027848824538323,0.9013951219718495,0.827481943879378,0.8789885457563303,0.8739197855435004,0.8876847939156705,0.8986527610199646,0.7870574404117339,0.8807469206550133
136,ANK1_HUMAN_Beltran_2025_PF00531_1405,0.8230097599175816,0.8300993079656495,0.8240194689276329,0.8236402081890786,0.8090388112681096,0.8190566069158958,0.8288038359447925,0.7793295153824935,0.8259610361881582,0.8250198959928488,0.8712688748180053,0.841027400932504,0.8681451525734167,0.840484515543038,0.8228643290459504,0.8285679999908006,0.843766125251051,0.8350165171305595,0.8657333014536542,0.7482365310966211,0.828576934226704
137,PLCG2_HUMAN_Beltran_2025_PF00018_772,0.8110857301958432,0.830027805365618,0.8535123562313541,0.8431213190562861,0.8181530980207817,0.8397847512172809,0.7962376352445439,0.7389084117557992,0.77972582779788,0.8183355097039227,0.8435746580510383,0.824154907600231,0.8528649248507773,0.853649791310192,0.8098047735822702,0.8017154475114184,0.7803651216757119,0.8206756259529463,0.8280530468543672,0.7904689545662797,0.841724390588202
138,YBOX3_HUMAN_Beltran_2025_PF00313_84,0.8681959790235573,0.8484628230096922,0.8725523653949513,0.886499041643961,0.8946489838986772,0.8105912671691053,0.8036181117212666,0.7272888204510244,0.8137805326755121,0.8277190011203036,0.8908766187972472,0.8552728603584258,0.7898524559183353,0.866164776117087,0.8368994020530847,0.8760761320600423,0.8633855935504474,0.8785702078286599,0.8942935582623547,0.8226996546470586,0.8804281957082987
139,UBF1_HUMAN_Beltran_2025_PF00505_408,0.9244866734862207,0.9419744215570857,0.9260314188353342,0.9428172382312482,0.9269412754846743,0.9365631102249685,0.945416167577746,0.9366752456488869,0.944657902581578,0.9332992912909573,0.9490282661918623,0.935078606748275,0.914397146011476,0.9302534199986517,0.937620172252199,0.9226278167355634,0.9155488216344015,0.9201886092194348,0.9344835691371729,0.9240718339046893,0.9282333163373394
140,RXRA_HUMAN_Beltran_2025_PF00105_132,0.9197888300583079,0.9219061899046529,0.9201835787773014,0.9000647759574916,0.9067905101207674,0.8975278982223603,0.9267671950153684,0.9117160418485515,0.9028734611640686,0.9132584992218764,0.9071542012286763,0.909185960032206,0.9061120007285193,0.9185862666958442,0.9242995340823553,0.9039199666278759,0.9054086409688104,0.9035317107803573,0.896026252574956,0.9225302782156243,0.9150666250417413
141,ITH5_CUCMA_Beltran_2025_PF00280_1,0.8542055675977669,0.8511269321582476,0.8601009664712386,0.8630929445410437,0.8511131075487275,0.8332907073890051,0.835957018735348,0.8146193036310522,0.8577694174639758,0.8520014661951429,0.8796855804135778,0.8542249625464026,0.8622425658461222,0.8553488590962725,0.8448639068559766,0.8483184555125898,0.8448165596040458,0.8390440205884054,0.8684804081959318,0.7627657570271557,0.8558926454362824
142,NCF2_HUMAN_Beltran_2025_PF00018_241,0.8440964178659593,0.8653267010532057,0.8440157399615709,0.8995309262612284,0.8818895244653031,0.8768335597158591,0.8342436209369348,0.8005683384987752,0.8306280932996688,0.8562286245125031,0.8933573519648031,0.8565682223284241,0.9066379597119458,0.8935566630326597,0.8586608141784092,0.8504138545420928,0.8309358650730276,0.847905189630027,0.9127255116469596,0.8212358091821366,0.8969593991251121
143,NCF2_HUMAN_Beltran_2025_PF00018_456,0.6663846372544373,0.7336409507856098,0.7281993218725078,0.71509507411971,0.7866564963806609,0.6707840884811356,0.6649306575894659,0.7266811058728044,0.6991490097371154,0.6810827736761342,0.7434441926396724,0.7577463449111069,0.8056570338698568,0.7427446135958912,0.667169201447191,0.7765724502078154,0.7882471974387962,0.6649870540942371,0.8047406359017253,0.7037731881734393,0.7315503266825425
144,NCF2_HUMAN_Beltran_2025_PF00564_353,0.7648109258194897,0.7508938157642563,0.7507781567168708,0.7219203634872376,0.7967163124675773,0.7457195803702583,0.7548522182806963,0.520805461591971,0.7609803014869023,0.7662661904304727,0.8049430311701383,0.7862427924626323,0.8358488991338124,0.7655780054325388,0.7641123026950224,0.8126516747790344,0.8092612145013942,0.7611904451193611,0.850727155852045,0.5611505049434788,0.797703262075526
145,PO3F3_HUMAN_Beltran_2025_PF00046_408,0.8972649009480964,0.8739829479005706,0.90490320096919,0.8886846131336837,0.8990804475113539,0.8747934426035171,0.8862897708577138,0.8788528152248799,0.9092036880438021,0.9060996598009404,0.8941676045873678,0.8839369355393671,0.8446524583352008,0.8973661568052071,0.8738361186091949,0.9049841479726406,0.8778167742586456,0.8568015667396002,0.8929136623832044,0.8795257356739707,0.8780515937422213
146,PO3F3_HUMAN_Beltran_2025_PF00157_320,0.7960233140546761,0.7886730866156254,0.7898245400750475,0.7742049303112655,0.7452981579754775,0.7789145359860976,0.7620172594962454,0.7481377897780198,0.7768400441459988,0.7968160009555019,0.8153107745873138,0.7711819449629224,0.7482646364260666,0.7840313544152422,0.7730357306305367,0.7786031392933448,0.7585708469674148,0.793665141499664,0.794873603675131,0.765015934153589,0.7914659836333062
147,PO3F2_HUMAN_Beltran_2025_PF00046_356,0.8822331110260472,0.8502513246136447,0.8841679728084302,0.8513306260567525,0.8871346383132719,0.8610688555289269,0.874403196693297,0.8623927055343444,0.8820549105352568,0.8882870305831443,0.8846880741115135,0.8737795150837869,0.841619263516542,0.8782856673639272,0.8600946977662098,0.8810169177568432,0.8554121376261754,0.8320055063914176,0.8711511859626342,0.8649462620125193,0.8648337203582679
148,PO3F2_HUMAN_Beltran_2025_PF00157_262,0.9169378011000011,0.9089034159959235,0.9137928172525588,0.9049275641141341,0.9003487958734235,0.9016729020720119,0.9058462724098364,0.8988990820763109,0.9025436300694611,0.9154308567209913,0.909811457418459,0.9028732547991605,0.9055476102923796,0.9043191987072121,0.9070942681536146,0.9172986525693723,0.9217391283220522,0.9092496316220893,0.9262247085470016,0.9062872705977605,0.9189987236816366
149,NEBU_HUMAN_Beltran_2025_PF14604_6609,0.8223476290136361,0.8492111467577937,0.8707558990704338,0.8608959580287803,0.8676761807696998,0.8052302295457122,0.8211751468749006,0.8175439354186069,0.8380225096017305,0.8640602961025846,0.8801297875011758,0.8560806750429686,0.8474303338572169,0.853779950055303,0.813494806486423,0.8424344310458509,0.8398336145040521,0.7951313996987927,0.8580061542923608,0.7911989585733853,0.8770942033050263
150,RASA1_HUMAN_Beltran_2025_PF00018_281,0.8719864213254771,0.909410089435543,0.9371766668660424,0.9353433828489766,0.9142199272011906,0.8847340167086439,0.9164237936762012,0.8696190548470187,0.8868359018832621,0.9336316754803671,0.9279980563387653,0.9333338682648217,0.9459724496289468,0.9425776689996954,0.8890403647899906,0.9172863274717402,0.9312750482596778,0.8999448550784814,0.9249218109309087,0.8364171026459537,0.9170289861414831
151,H1T_HUMAN_Beltran_2025_PF00538_44,0.8326299599995456,0.8283877678431721,0.8304840524765599,0.831979885565589,0.8355019305647637,0.8343515835977758,0.8254313042816306,0.8112018624621143,0.829747631187249,0.8209712875238472,0.8717289564491125,0.8570776312497402,0.8507867547551965,0.8277322179035641,0.8310429778873228,0.8493632574849236,0.830333879750226,0.8378329209724211,0.8459250974439696,0.8091166502649774,0.8445304163219757
152,CBL_HUMAN_Beltran_2025_PF00627_854,0.6230692404116863,0.6415326561530262,0.6608501043810199,0.5702163003170336,0.6700709236381049,0.5916571798384165,0.6444919792411455,0.6429280327479592,0.5988474590630937,0.6072623738347083,0.6730148265403186,0.6622014405628971,0.6596434019620432,0.5763622479248787,0.6236012572868885,0.6585187081029067,0.6581506342981278,0.5826214143478532,0.6841859442507766,0.6850989971577905,0.6350427096614311
153,CRYGS_HUMAN_Beltran_2025_PF00030_96,0.8499404209366692,0.8502616271770616,0.8531358109547753,0.8042400950404026,0.853478343352508,0.7947967918891,0.8394081066483504,0.8530517549543143,0.8510197684335701,0.8463426760923379,0.8539322082029268,0.8569675861450061,0.8486493714411826,0.8072589439878419,0.8529078350732598,0.8590475512540479,0.8606698965870127,0.8120203607630337,0.8596872199439431,0.8512768799226835,0.847250612072093
154,PAX7_HUMAN_Beltran_2025_PF00046_219,0.7838040151295731,0.7717912533880384,0.7879312316692915,0.7591967344891185,0.7962168245383412,0.7348171447215118,0.7594780865787533,0.7387400019952478,0.7539773399077141,0.7598215020713494,0.8022918549070668,0.7850920557144502,0.7256987434748157,0.7688730866662373,0.7327191566691571,0.7426688640886263,0.7361734766399571,0.7833589786382913,0.7519451493703715,0.7360201087800348,0.7723168993330334
155,TYY1_HUMAN_Beltran_2025_PF00096_384,0.784686099920261,0.7772224450852098,0.7640275967943165,0.7963009339415831,0.7169868357369921,0.7689017141356185,0.8024685240631845,0.7758452301333009,0.7856373370452713,0.7766597546728101,0.7034670196197342,0.7962737421625197,0.7641851549810035,0.8034263014733642,0.7981405004616077,0.7236204596470912,0.7237809374198582,0.7781504640452578,0.7423924581261321,0.7484203608001896,0.7167305884268939
156,DNJB1_HUMAN_Beltran_2025_PF00226_4,0.8513469777281943,0.8513790101648253,0.8522110682174985,0.839076661634039,0.8482013465036367,0.83336452129592,0.837514714419649,0.8394313575284564,0.85055971061803,0.8507639695153993,0.8503050870630786,0.8756056864726023,0.854508481113031,0.8458134812348556,0.8410514768901797,0.8546419898805874,0.8597531975423256,0.8620056435016762,0.8612602661326824,0.8370749743216344,0.85222660748389
157,PAX6_HUMAN_Beltran_2025_PF00046_213,0.8616803884320959,0.8286481910242869,0.8497550312190141,0.8506004188645108,0.8376865685884641,0.8084658214184736,0.8223817107695433,0.8197757723707663,0.8463827901572754,0.8454073090223595,0.8387166854994816,0.8423117533095678,0.8174275988875246,0.8376012698863747,0.8055148400604877,0.8228649081310363,0.8178829832451162,0.8525113176999061,0.8324846140135379,0.8210404346828372,0.8486838455475255
158,TTP_HUMAN_Beltran_2025_PF00642_105,0.8512591308571029,0.8585184693565615,0.8559526867392496,0.8700860985301647,0.7821642820235128,0.8536834900838974,0.7892754577324442,0.8074454885520257,0.8343459627655506,0.8574571256841663,0.7825875727123162,0.7871710850483076,0.8665390321447024,0.8583942140080836,0.8546097062028318,0.7471401811089367,0.7102888295775852,0.8300122075396115,0.818076992514743,0.7887502371799616,0.845994995780547
159,PIT1_HUMAN_Beltran_2025_PF00157_130,0.8030694910609638,0.8008983658061819,0.8002225681437805,0.7891179857924114,0.7698445970467241,0.7416853150953707,0.7554699489950096,0.7265444196975818,0.7963072555203887,0.8248308433361012,0.8391655995636847,0.8017405849646307,0.8144511769729897,0.8007475272431449,0.75202547389166,0.7755531464214289,0.7740002062199156,0.7844144145608717,0.7938342741365597,0.6763956596859433,0.7867282975937356
160,MSX1_HUMAN_Beltran_2025_PF00046_174,0.7115464731999614,0.6944382510929489,0.7045218330405698,0.7313026683134316,0.7259770452106037,0.7082594663135419,0.6904731444221615,0.6634035737119306,0.6824879938059375,0.7031467999769218,0.706155191525769,0.6847470146567434,0.6697427800383391,0.7052360342663822,0.69381145207415,0.6560869495185337,0.6462230122490138,0.7100087007544212,0.695213915425492,0.6828611111694813,0.7284089049741072
161,CSPB_BACSU_Beltran_2025_PF00313_1,0.9400651838479409,0.9565270765206677,0.9479436631769881,0.949203331343923,0.9485892747257658,0.9511936504723713,0.9530455429837447,0.9565896261960511,0.9546593045137566,0.9523492240366249,0.9531384042666095,0.937357920659841,0.9572944096410774,0.9496034477543022,0.9502573930664908,0.9599671180438781,0.9529621656618039,0.9372187949835603,0.963947923533252,0.9627735930032179,0.9590965141387133
162,OTX2_HUMAN_Beltran_2025_PF00046_40,0.7819512617865896,0.7759841449431574,0.7936996891035045,0.7935315967059292,0.7779350077702352,0.7788529425746393,0.7714980227064427,0.7535256082041846,0.7580418207510905,0.7778951806295238,0.8207572694324874,0.7758880982975978,0.7505195169510392,0.7914634261246857,0.7714641459148401,0.768654570794414,0.7576185943678878,0.7856464278399328,0.7702200496121447,0.7543475432205063,0.7841639176076424
163,RFC1_HUMAN_Beltran_2025_PF00533_405,0.8703289273398495,0.8657672696050511,0.8722165997834535,0.8595807195972784,0.8425545025794635,0.8426071552368749,0.8566014740061978,0.7924557782732938,0.8743274905344982,0.8624329993816594,0.8540699891333485,0.8617190552581849,0.8684793193528605,0.8684581396295942,0.8445704448435948,0.9083866264324553,0.9001043188665762,0.8736642021391136,0.8609559112893523,0.8038001802886541,0.8751364237181555
164,MSX2_HUMAN_Beltran_2025_PF00046_144,0.7350212524678188,0.731037307912747,0.7427612959876847,0.7460676129913058,0.769204990853067,0.7391646097154784,0.7525805295243551,0.7399964112264313,0.7354457167177979,0.7366150163546251,0.7547232169692243,0.7196550211298852,0.6990483788899868,0.7518168697532163,0.7373507063648067,0.7092007263808551,0.7011597104243021,0.7277214272726731,0.7541054191410098,0.7092627891703001,0.7580080492839949
165,SOX5_HUMAN_Beltran_2025_PF00505_557,0.8453955056587802,0.8264412815136712,0.8532786025639976,0.8651580216966295,0.8664154138738211,0.8311366141542715,0.8092716165085703,0.823791549860694,0.8514787857117792,0.864948945504241,0.8665198752000964,0.8558781316887347,0.82006842974349,0.8657665518929925,0.8270703817044663,0.8696864223368794,0.8690165489229387,0.844333388877284,0.8752374781155551,0.8255704475156218,0.8685857692562995
166,SOX6_HUMAN_Beltran_2025_PF00505_622,0.8552738340391628,0.8136659416979021,0.8430095627369155,0.8691114355108207,0.8640940288532749,0.8048778884023888,0.8098472168942562,0.8202884289887423,0.8463310871230362,0.8536288978226445,0.8817007444340491,0.8631434723089341,0.8272769393547561,0.8449672527820943,0.8068585098559616,0.8593976090883245,0.8550685341877695,0.8552804381936197,0.870598403951475,0.8310050250400443,0.8507404759188385
167,SOX18_HUMAN_Beltran_2025_PF00505_87,0.8312440968695354,0.8173147117776804,0.8270811334615374,0.8388989452981203,0.8410190745019653,0.8100481811155827,0.8048952237224262,0.8135841758198509,0.8328384960229058,0.83532177483434,0.7954401464510141,0.8335976511940251,0.816478867441612,0.8348058761307048,0.8133482067607337,0.8185055030205989,0.8112771555289833,0.8313130468534726,0.8389072295154412,0.8026699215390498,0.8392247911882899
168,SOX11_HUMAN_Beltran_2025_PF00505_50,0.7820649060578242,0.7871034368713251,0.7835162424424509,0.801542605490608,0.8381779852193298,0.7531986992181435,0.7589083328702854,0.7611341395064036,0.7851283001229955,0.7901406211510121,0.7941268018102295,0.7946538136843543,0.7575786977013286,0.8075475473137149,0.748529299721268,0.8048267760648142,0.8043296356098846,0.7918475801438822,0.7992127658497024,0.7631594642704186,0.8164696281325663
169,CUE2_YEAST_Beltran_2025_PF02845_9,0.7969405573106072,0.7962786995337828,0.839275589509169,0.7903602504014094,0.8336290780965994,0.8656154442525112,0.7998247518746235,0.7793720413872315,0.7897028570927932,0.8009738364142157,0.8499174320054169,0.8248776002320523,0.837492820234335,0.8037177014836713,0.773538059256637,0.8108270071022153,0.8179409284463126,0.7971848664632123,0.8363635323896439,0.8378587307173858,0.8206020345342734
170,ZEB1_HUMAN_Beltran_2025_PF00096_933,0.8497474099442037,0.7785758382248605,0.8574921576768385,0.8444073699167755,0.8713074014004389,0.7966686240727933,0.8235001245343827,0.826629440854492,0.8308128179054218,0.8477778739759394,0.860328032998716,0.8311729002924877,0.8303902423773741,0.7810230379973144,0.7842639496117404,0.8089706466435229,0.8403499979640598,0.8411020105670765,0.8465866317912211,0.8394319260803382,0.8615263990124056
171,CUX1_HUMAN_Beltran_2025_PF00046_1246,0.7266150804022462,0.7399845230284223,0.7510498320066427,0.7494593818646984,0.7436411788700656,0.7276517465060712,0.7262409276120517,0.7114329856908871,0.7232181496072849,0.7505821698429805,0.7588784274026401,0.7652698943320051,0.7920982118155859,0.7643909254168195,0.7257092238003305,0.7476134103101422,0.7523702316599147,0.7048961966892977,0.784339684321288,0.6997022947122691,0.7559891421863457
172,CUX1_HUMAN_Beltran_2025_PF02376_548,0.9102970397631063,0.8998838852549168,0.9032181519959132,0.9049710635049772,0.9002946124565995,0.891044669802688,0.8927623394614397,0.7587889513843713,0.8970537550660926,0.9102408560643299,0.9249158058001336,0.8946529149180464,0.9195178042980394,0.9018940123796663,0.8817233656282284,0.8865169378936154,0.8503864625950445,0.913503014320595,0.9033075947443171,0.8438121820576259,0.8932579470593827
173,CUX1_HUMAN_Beltran_2025_PF02376_941,0.892678479057899,0.8783997581459252,0.8863158998871038,0.8430709562245888,0.8927722431201308,0.828555981856044,0.8690764705430837,0.8429859174282556,0.8713681721516975,0.873259506196334,0.8821365973383589,0.8791583405764455,0.9023697235918866,0.8437279823718705,0.854946364840971,0.8887930209167365,0.8818849283809349,0.8669683074457247,0.8863372630383863,0.8199295563202383,0.8984657740520033
